18046:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
18068:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
18070:100015,69171,54173,54174,57664,90295,121023,58552,112002,109998
18089:10705,69171,44793,52811,22678,65260,57664,68348,94334,119864
18090:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
18101:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
18123:361,110556,19399,19395,103548,113011,88394,46132,97157,88023
18127:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
18133:6496,110556,19399,19395,5987,103548,103544,120122,120124,53902
18146:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
18147:947,110556,19399,19395,5987,103548,103544,120122,120124,53902
18163:4912,5791,110556,19399,19395,5987,103548,103544,120122,120124
18165:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
18166:14176,110556,19399,19395,5987,103548,103544,120122,120124,53902
18182:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
18186:1744,37882,110556,19399,19395,5987,103548,103544,120122,120124
18187:48548,51264,110556,19399,19395,103548,113011,88394,46132,97157
18195:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
18200:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
18204:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
18208:8066,30533,46132,16704,10705,69176,44793,55622,57664,113141
18209:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
18211:60815,908,2480,2950,110556,19399,19395,5987,103548,103544
18212:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
18261:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
18272:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
18273:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
18284:9708,4499,278,14202,110556,19399,19395,5987,103548,103544
18306:220,1360,110556,19399,19395,5987,103548,103544,120122,120124
18311:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
18316:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
18322:89376,57664,19596,112644,64216,29254,90986,30918,24235,100834
18334:866,89376,57664,19596,112644,64216,29254,90986,30918,24235
18337:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
18360:8300,124,110556,19399,19395,103548,113011,88394,46132,97157
18365:57664,62127,109998,73018,87034,57708,113026,55938,55016,59438
18384:224,616,591,110556,19399,19395,5987,103548,103544,120122
18392:11604,21460,6353,1930,110556,19399,19395,5987,103548,103544
18394:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
18404:1086,2906,5345,285,1549,750,110556,19399,19395,5987
18405:350,82991,64670,10705,21619,69171,46864,65884,50417,52811
18411:18867,22,87295,89949,18762,69696,16918,75098,18567,98889
18416:30991,5981,46136,46132,19972,44793,12831,50417,22678,65261
18417:1305,110556,19399,19395,5987,103548,103544,120122,120124,53902
18433:4308,110556,19399,19395,5987,103548,103544,120122,120124,53902
18491:8,91137,82991,64670,57664,117523,107708,68341,35218,81997
18496:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
18505:2495,5160,110556,19399,19395,5987,103548,103544,120122,120124
18510:4502,162,31733,3234,654,110556,19399,19395,5987,103548
18525:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
18545:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
18561:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
18571:97,128,8276,110556,19399,19395,5987,103548,103544,120122
18616:650,1645,645,650,110556,19399,19395,103548,113011,88394
18639:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
18648:13116,440,440,110556,19399,19395,103548,113011,88394,46132
18657:2116,110556,19399,19395,103548,113011,88394,46132,97157,88023
18663:1245,110556,19399,19395,5987,103548,103544,120122,120124,53902
18666:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
18686:2614,11626,110556,19399,19395,103548,113011,88394,46132,97157
18690:28194,8066,46132,16704,10705,69176,44793,55622,57664,113141
18697:26567,57664,96740,49159,106624,109998,112644,79550,100094,111639
18698:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
18707:2405,91137,82991,64670,57664,117523,107708,68341,35218,81997
18709:25589,110556,82999,46132,46791,21613,12832,65886,98108,57664
18711:7037,110556,82999,46132,46791,21613,12832,65886,98108,57664
18712:38152,59616,38152,82991,64670,10705,21619,69171,46864,65884
18713:10039,5981,113011,82991,88391,46136,46132,88022,64670,10705
18766:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
18810:29,110556,19399,19395,5987,103548,103544,120122,120124,53902
18815:32285,31762,1044,110556,19399,19395,5987,103548,103544,120122
18823:13449,110556,19399,19395,5987,103548,103544,120122,120124,53902
18827:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
18836:749,1866,188,110556,19399,19395,5987,103548,103544,120122
18845:2361,3632,7163,18866,99733,110556,19399,19395,5987,103548
18852:26567,57664,96740,49159,106624,109998,112644,79550,100094,111639
18885:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
18887:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
18901:77914,302,483,27428,289,110556,19399,19395,5987,103548
18944:23568,67153,5981,46136,46132,19972,44793,12831,50417,22678
18965:76445,9788,9276,5981,46136,46132,19972,44793,12831,50417
18999:6759,5981,46136,46132,19972,44793,12831,50417,22678,65261
19001:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19006:62,110556,19399,19395,5987,103548,103544,120122,120124,53902
19010:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19019:901,5303,1109,116,110556,19399,19395,5987,103548,103544
19022:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
19025:76,91137,82991,64670,57664,117523,107708,68341,35218,81997
19030:70,110556,19399,19395,103548,113011,88394,46132,97157,88023
19032:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
19043:48208,88524,109998,29256,90396,122685,69920,113026,115685,55938
19046:48208,88524,109998,29256,90396,122685,69920,113026,115685,55938
19048:1330,110556,19399,19395,103548,113011,88394,46132,97157,88023
19049:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19050:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19051:654,19615,3476,210,11720,110556,19399,19395,5987,103548
19062:36134,13419,110556,19399,19395,5987,103548,103544,120122,120124
19065:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
19069:10660,109836,57664,115274,99381,42756,34287,49244,78524,87211
19070:23791,109836,57664,115274,99381,42756,34287,49244,78524,87211
19094:7703,58304,5981,46136,46132,19972,44793,12831,50417,22678
19095:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19096:1039,110556,19399,19395,103548,113011,88394,46132,97157,88023
19097:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
19102:58,15561,27697,110556,19399,19395,5987,103548,103544,120122
19129:8342,110556,19399,19395,5987,103548,103544,120122,120124,53902
19130:34752,110556,19399,19395,5987,103548,103544,120122,120124,53902
19144:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
19148:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
19156:45442,106663,109998,14309,29047,55547,113026,117301,18605,51477
19163:189,189,89376,57664,19596,112644,64216,29254,90986,30918
19165:908,3039,4080,11043,110556,19399,19395,5987,103548,103544
19174:62,110556,19399,19395,103548,113011,88394,46132,97157,88023
19176:66825,5981,46136,46132,19972,44793,12831,50417,22678,65261
19178:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
19184:18768,110556,82999,46132,46791,21613,12832,65886,98108,57664
19185:38470,17257,46864,94279,65884,22678,65261,98108,57664,24145
19198:2318,20451,659,168,5981,46136,46132,19972,44793,12831
19199:4755,110556,19399,19395,5987,103548,103544,120122,120124,53902
19240:3675,110556,19399,19395,5987,103548,103544,120122,120124,53902
19241:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19243:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19244:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
19246:2030,4018,110556,19399,19395,5987,103548,103544,120122,120124
19259:9568,9568,5981,113011,82991,88391,46136,46132,88022,64670
19262:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
19265:1475,110556,19399,19395,5987,103548,103544,120122,120124,53902
19276:285,110556,19399,19395,5987,103548,103544,120122,120124,53902
19277:57664,105636,109998,90986,113026,55938,55016,16306,41380,5854
19304:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19307:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
19308:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19309:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
19320:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19328:10705,69171,44793,52811,22678,65260,57664,68348,94334,119864
19343:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
19354:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
19355:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
19356:24243,110556,82999,46132,46791,21613,12832,65886,98108,57664
19357:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
19400:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19405:10333,10333,10705,69171,44793,52811,22678,65260,57664,68348
19410:32307,20355,5466,57664,109998,20124,60112,113026,33209,86550
19422:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
19433:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
19434:20288,24854,3847,9043,110556,82999,46132,46791,21613,12832
19443:33901,17257,46864,94279,65884,22678,65261,98108,57664,24145
19444:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
19446:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19447:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19448:6901,110556,19399,19395,103548,113011,88394,46132,97157,88023
19452:3771,110556,19399,19395,5987,103548,103544,120122,120124,53902
19462:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19463:24432,110556,19399,19395,5987,103548,103544,120122,120124,53902
19467:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19468:709,110556,19399,19395,5987,103548,103544,120122,120124,53902
19475:2869,5981,46136,46132,19972,44793,12831,50417,22678,65261
19476:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
19482:542,4174,1023,511,12694,110556,19399,19395,5987,103548
19498:12586,82991,64670,10705,21619,69171,46864,65884,50417,52811
19503:3043,82991,64670,10705,21619,69171,46864,65884,50417,52811
19517:289,367,363,110556,19399,19395,5987,103548,103544,120122
19528:3137,15535,91137,82991,64670,57664,117523,107708,68341,35218
19541:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
19544:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
19549:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19554:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19582:10703,69172,108108,70134,87295,16005,77668,49159,16918,47259
19583:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
19626:731,81,1330,110556,19399,19395,5987,103548,103544,120122
19646:25718,66248,110556,19399,19395,5987,103548,103544,120122,120124
19680:17642,110556,19399,19395,5987,103548,103544,120122,120124,53902
19682:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19692:28858,124,110556,19399,19395,5987,103548,103544,120122,120124
19705:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19707:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
19757:10163,15928,262,262,262,110556,19399,19395,103548,113011
19759:14081,5981,46136,46132,19972,44793,12831,50417,22678,65261
19763:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
19764:1930,110556,19399,19395,5987,103548,103544,120122,120124,53902
19768:17257,46864,94279,65884,22678,65261,98108,57664,24145,49162
19774:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
19781:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
19788:25946,3297,25826,110556,19399,19395,5987,103548,103544,120122
19814:25024,110556,19399,19395,103548,113011,88394,46132,97157,88023
19832:10567,418,790,110556,19399,19395,5987,103548,103544,120122
19847:1382,354,4205,10850,1382,4032,110556,19399,19395,5987
19852:25098,110556,19399,19395,5987,103548,103544,120122,120124,53902
19881:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
19882:785,2292,6491,110556,19399,19395,103548,113011,88394,46132
19887:1287,110556,19399,19395,103548,113011,88394,46132,97157,88023
19893:654,709,110556,19399,19395,5987,103548,103544,120122,120124
19950:14612,110556,19399,19395,103548,113011,88394,46132,97157,88023
19965:1287,65845,110556,19399,19395,5987,103548,103544,120122,120124
19983:3003,45442,106663,109998,14309,29047,55547,113026,117301,18605
19985:1930,110556,19399,19395,5987,103548,103544,120122,120124,53902
19996:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
20059:970,110556,19399,19395,5987,103548,103544,120122,120124,53902
20067:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
20073:2008,110556,19399,19395,103548,113011,88394,46132,97157,88023
20074:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20075:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20094:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
20095:9581,10708,110556,19399,19395,5987,103548,103544,120122,120124
20115:669,110556,19399,19395,5987,103548,103544,120122,120124,53902
20116:17321,110556,19399,19395,5987,103548,103544,120122,120124,53902
20120:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
20125:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
20160:11467,36263,3177,17227,5981,46136,46132,19972,44793,12831
20161:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20166:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20183:104335,10705,69171,44793,52811,22678,65260,57664,68348,94334
20206:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
20208:669,5981,46136,46132,19972,44793,12831,50417,22678,65261
20220:285,8105,110556,19399,19395,5987,103548,103544,120122,120124
20233:11008,82991,64670,10705,21619,69171,46864,65884,50417,52811
20234:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20257:2703,11310,110556,19399,19395,5987,103548,103544,120122,120124
20268:866,110556,19399,19395,5987,103548,103544,120122,120124,53902
20294:25913,17,38966,110556,19399,19395,5987,103548,103544,120122
20299:568,1920,690,84,654,1403,15,944,542,4174
20304:25922,110556,19399,19395,5987,103548,103544,120122,120124,53902
20305:51852,82991,64670,10705,21619,69171,46864,65884,50417,52811
20316:302,17,41641,736,2618,110556,19399,19395,5987,103548
20319:44,5981,113011,82991,88391,46136,46132,88022,64670,10705
20322:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20327:26567,57664,96740,49159,106624,109998,112644,79550,100094,111639
20333:1887,110556,19399,19395,5987,103548,103544,120122,120124,53902
20334:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20360:729,2185,4032,16662,654,110556,19399,19395,5987,103548
20378:17974,17,110556,19399,19395,5987,103548,103544,120122,120124
20379:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
20380:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20381:7680,110556,19399,19395,5987,103548,103544,120122,120124,53902
20394:23967,28605,5981,46136,46132,19972,44793,12831,50417,22678
20395:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
20409:33884,5981,46136,46132,19972,44793,12831,50417,22678,65261
20420:26139,5981,46136,46132,19972,44793,12831,50417,22678,65261
20438:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
20439:76,110556,19399,19395,103548,113011,88394,46132,97157,88023
20440:10692,110556,82999,46132,46791,21613,12832,65886,98108,57664
20441:285,225,110556,19399,19395,5987,103548,103544,120122,120124
20443:31598,834,110556,19399,19395,5987,103548,103544,120122,120124
20456:3001,2937,110556,19399,19395,5987,103548,103544,120122,120124
20463:42678,110556,82999,46132,46791,21613,12832,65886,98108,57664
20465:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20466:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
20473:6311,46132,16704,10705,69176,44793,55622,57664,113141,94334
20497:1091,82991,64670,10705,21619,69171,46864,65884,50417,52811
20498:22,6807,110556,19399,19395,5987,103548,103544,120122,120124
20507:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
20512:57664,62127,109998,73018,87034,57708,113026,55938,55016,59438
20520:13181,1131,87295,89949,18762,69696,16918,75098,18567,98889
20544:6413,87295,89949,18762,69696,16918,75098,18567,98889,87034
20545:37653,110556,19399,19395,103548,113011,88394,46132,97157,88023
20546:1405,967,119,559,110556,19399,19395,5987,103548,103544
20547:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
20549:4292,28684,3157,110556,19399,19395,103548,113011,88394,46132
20550:41826,110556,19399,19395,5987,103548,103544,120122,120124,53902
20553:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20555:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
20556:669,669,82991,64670,10705,21619,69171,46864,65884,50417
20572:54188,33907,110556,19399,19395,103548,113011,88394,46132,97157
20582:18381,11741,3297,110556,19399,19395,5987,103548,103544,120122
20607:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20624:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20628:15,110556,19399,19395,5987,103548,103544,120122,120124,53902
20655:10930,110556,19399,19395,5987,103548,103544,120122,120124,53902
20684:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
20685:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20697:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
20720:200,5981,46136,46132,19972,44793,12831,50417,22678,65261
20721:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
20735:27951,110556,19399,19395,5987,103548,103544,120122,120124,53902
20736:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
20752:738,45442,106663,109998,14309,29047,55547,113026,117301,18605
20756:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
20761:1218,5981,113011,82991,88391,46136,46132,88022,64670,10705
20766:15686,91137,82991,64670,57664,117523,107708,68341,35218,81997
20790:669,91137,82991,64670,57664,117523,107708,68341,35218,81997
20807:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
20809:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
20810:25749,110556,82999,46132,46791,21613,12832,65886,98108,57664
20812:33552,1002,100015,69171,54173,54174,57664,90295,121023,58552
20846:2703,100015,69171,54173,54174,57664,90295,121023,58552,112002
20857:62839,6531,110556,19399,19395,103548,113011,88394,46132,97157
20858:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
20872:1696,17257,46864,94279,65884,22678,65261,98108,57664,24145
20892:6249,720,736,73670,22518,13273,1382,110556,19399,19395
20906:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20908:7037,82991,64670,10705,21619,69171,46864,65884,50417,52811
20911:32791,16722,13235,94075,295,110556,19399,19395,5987,103548
20912:8574,110556,19399,19395,5987,103548,103544,120122,120124,53902
20918:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20926:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20932:10703,69172,108108,70134,87295,16005,77668,49159,16918,47259
20950:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
20954:27131,110556,19399,19395,103548,113011,88394,46132,97157,88023
20973:19984,110556,19399,19395,5987,103548,103544,120122,120124,53902
20985:16697,110556,82999,46132,46791,21613,12832,65886,98108,57664
20990:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
21028:87295,89949,18762,69696,16918,75098,18567,98889,87034,109576
21029:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
21030:826,110556,19399,19395,103548,113011,88394,46132,97157,88023
21032:17605,67277,20241,5981,46136,46132,19972,44793,12831,50417
21033:1344,94,17,131,110556,19399,19395,103548,113011,88394
21037:7703,20451,4797,5981,113011,82991,88391,46136,46132,88022
21080:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21082:53341,13960,13960,45423,9354,48208,88524,109998,29256,90396
21084:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
21120:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21139:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
21140:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21148:27457,110556,82999,46132,46791,21613,12832,65886,98108,57664
21149:6130,27460,9246,110556,19399,19395,5987,103548,103544,120122
21151:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
21160:68408,8772,2614,46132,16704,10705,69176,44793,55622,57664
21164:4453,48208,88524,109998,29256,90396,122685,69920,113026,115685
21196:21750,62112,5981,113011,82991,88391,46136,46132,88022,64670
21207:306,429,225,503,34687,110556,19399,19395,5987,103548
21220:4755,3172,89376,57664,19596,112644,64216,29254,90986,30918
21246:29,110556,19399,19395,5987,103548,103544,120122,120124,53902
21256:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21259:709,110556,19399,19395,5987,103548,103544,120122,120124,53902
21266:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21272:16206,110556,19399,19395,5987,103548,103544,120122,120124,53902
21288:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
21317:10703,69172,108108,70134,87295,16005,77668,49159,16918,47259
21318:46132,16704,10705,69176,44793,55622,57664,113141,94334,108108
21354:45187,110556,19399,19395,103548,113011,88394,46132,97157,88023
21384:30954,12351,16312,110556,19399,19395,5987,103548,103544,120122
21401:5538,82991,64670,10705,21619,69171,46864,65884,50417,52811
21423:87400,82991,64670,10705,21619,69171,46864,65884,50417,52811
21447:6872,46132,16704,10705,69176,44793,55622,57664,113141,94334
21448:709,42443,110556,19399,19395,103548,113011,88394,46132,97157
21469:14202,826,422,110556,19399,19395,5987,103548,103544,120122
21476:2139,110556,19399,19395,5987,103548,103544,120122,120124,53902
21505:780,3516,110556,19399,19395,5987,103548,103544,120122,120124
21514:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
21518:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21531:669,110556,19399,19395,5987,103548,103544,120122,120124,53902
21542:4292,39853,5981,46136,46132,19972,44793,12831,50417,22678
21543:57664,105636,109998,90986,113026,55938,55016,16306,41380,5854
21551:80127,24060,100084,82991,64670,10705,21619,69171,46864,65884
21570:28223,82991,64670,10705,21619,69171,46864,65884,50417,52811
21585:9547,40263,2265,1913,110556,19399,19395,103548,113011,88394
21599:888,20043,1949,110556,19399,19395,5987,103548,103544,120122
21604:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
21608:116,1119,236,749,724,1871,749,110556,19399,19395
21617:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21631:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21633:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21637:28357,110556,19399,19395,5987,103548,103544,120122,120124,53902
21670:28415,5981,46136,46132,19972,44793,12831,50417,22678,65261
21689:36708,5981,113011,82991,88391,46136,46132,88022,64670,10705
21712:23461,692,44020,19264,674,110556,19399,19395,5987,103548
21713:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21714:84727,5981,46136,46132,19972,44793,12831,50417,22678,65261
21722:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21723:9943,110556,19399,19395,5987,103548,103544,120122,120124,53902
21732:25475,25475,5981,113011,82991,88391,46136,46132,88022,64670
21737:27070,28681,110556,19399,19395,5987,103548,103544,120122,120124
21745:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
21763:749,110556,19399,19395,5987,103548,103544,120122,120124,53902
21774:2031,110556,19399,19395,5987,103548,103544,120122,120124,53902
21787:4173,110556,19399,19395,5987,103548,103544,120122,120124,53902
21794:749,3841,1871,110556,19399,19395,5987,103548,103544,120122
21796:28653,110556,19399,19395,5987,103548,103544,120122,120124,53902
21834:1412,110556,19399,19395,5987,103548,103544,120122,120124,53902
21838:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
21853:10492,26567,57664,96740,49159,106624,109998,112644,79550,100094
21868:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
21869:30458,35561,2983,24431,11973,82991,64670,10705,21619,69171
21908:709,110556,19399,19395,5987,103548,103544,120122,120124,53902
21912:28541,11626,2982,110556,19399,19395,5987,103548,103544,120122
21931:29,1202,17424,110556,19399,19395,5987,103548,103544,120122
21932:61658,110556,19399,19395,5987,103548,103544,120122,120124,53902
21933:1730,10039,5981,113011,82991,88391,46136,46132,88022,64670
21934:2467,110556,19399,19395,5987,103548,103544,120122,120124,53902
21941:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21943:4726,463,18190,5981,46136,46132,19972,44793,12831,50417
21944:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21945:28936,110556,19399,19395,5987,103548,103544,120122,120124,53902
21947:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
21960:27271,110556,19399,19395,5987,103548,103544,120122,120124,53902
21967:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
21968:1744,1709,301,500,301,3855,110556,19399,19395,103548
21979:20850,110556,19399,19395,5987,103548,103544,120122,120124,53902
21993:57664,105636,109998,90986,113026,55938,55016,16306,41380,5854
21996:57664,105636,109998,90986,113026,55938,55016,16306,41380,5854
22003:3133,110556,19399,19395,5987,103548,103544,120122,120124,53902
22012:33473,29069,5372,46132,16704,10705,69176,44793,55622,57664
22016:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
22017:5670,5981,113011,82991,88391,46136,46132,88022,64670,10705
22029:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
22030:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
22036:1550,110556,19399,19395,5987,103548,103544,120122,120124,53902
22037:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
22060:1405,29152,110556,19399,19395,5987,103548,103544,120122,120124
22080:5981,46136,46132,19972,44793,12831,50417,22678,65261,41064
22085:875,110556,19399,19395,5987,103548,103544,120122,120124,53902
22102:660,110556,19399,19395,5987,103548,103544,120122,120124,53902
22109:3837,1348,23853,110556,19399,19395,5987,103548,103544,120122
22111:224,26403,110556,19399,19395,5987,103548,103544,120122,120124
22116:229,110556,19399,19395,5987,103548,103544,120122,120124,53902
22124:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
22128:17112,91137,82991,64670,57664,117523,107708,68341,35218,81997
22158:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
22164:34143,61736,1462,51045,709,110556,19399,19395,5987,103548
22165:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
22173:2169,2169,5981,46136,46132,19972,44793,12831,50417,22678
22176:2917,3618,2917,46215,16036,2917,1340,42511,92079,100015
22184:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
22198:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
22201:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
22213:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
22222:378,1119,1389,110556,19399,19395,5987,103548,103544,120122
22226:82991,64670,10705,21619,69171,46864,65884,50417,52811,22671
22236:110556,19399,19395,103548,113011,88394,46132,97157,88023,64670
22245:110556,82999,46132,46791,21613,12832,65886,98108,57664,43851
22246:45442,106663,109998,14309,29047,55547,113026,117301,18605,51477
22251:91137,82991,64670,57664,117523,107708,68341,35218,81997,87295
22262:110556,19399,19395,5987,103548,103544,120122,120124,53902,113011
22263:1287,6996,110556,19399,19395,5987,103548,103544,120122,120124
22280:5059,110556,19399,19395,5987,103548,103544,120122,120124,53902
22286:8579,1389,110556,19399,19395,5987,103548,103544,120122,120124
22299:4339,5981,113011,82991,88391,46136,46132,88022,64670,10705
22304:5981,113011,82991,88391,46136,46132,88022,64670,10705,69171
